Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp,Obs
192,2022-06-20,CER-CON_R1_t3_44732,,CER,P03,TRA,2022,6,20,CON,,1,9,Karen,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:20_M:6_Y:2022,10,28,0.8,33,32,t3,11:27:50,30,1.4325,86.0286,0.795,38.7,
192,2022-06-20,CER-MSD_R2_t0_44732,,CER,P04,TRA,2022,6,20,MSD,,2,1,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:20_M:6_Y:2022,12,28,0.35,32,35,t0,11:43:20,0,1.2075,78.0914,0.8459,33.4,
192,2022-06-20,CER-MSD_R2_t1_44732,,CER,P04,TRA,2022,6,20,MSD,,2,1,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:20_M:6_Y:2022,12,28,0.35,32,35,t1,11:53:20,10,1.2075,82.3587,0.8077,41.7,
192,2022-06-20,CER-MSD_R2_t2_44732,,CER,P04,TRA,2022,6,20,MSD,,2,1,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:20_M:6_Y:2022,12,28,0.35,32,35,t2,12:03:20,20,1.2825,68.7887,0.884,42.7,
192,2022-06-20,CER-MSD_R2_t3_44732,,CER,P04,TRA,2022,6,20,MSD,,2,1,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:20_M:6_Y:2022,12,28,0.35,32,35,t3,12:13:20,30,1.2825,77.494,0.8204,41.9,
192,2022-06-20,CER-AWD_R2_t0_44732,,CER,P05,TRA,2022,6,20,AWD,,2,14,Karen,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:20_M:6_Y:2022,0,27,0.8,33,32,t0,11:01:10,0,1.2075,87.0528,0.7505,34.7,
192,2022-06-20,CER-AWD_R2_t1_44732,,CER,P05,TRA,2022,6,20,AWD,,2,14,Karen,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:20_M:6_Y:2022,0,27,0.8,33,32,t1,11:11:10,10,1.2825,76.0431,0.7378,43.2,
192,2022-06-20,CER-AWD_R2_t2_44732,,CER,P05,TRA,2022,6,20,AWD,,2,14,Karen,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:20_M:6_Y:2022,0,27,0.8,33,32,t2,11:21:10,20,1.2075,87.7355,0.795,43.7,
192,2022-06-20,CER-AWD_R2_t3_44732,,CER,P05,TRA,2022,6,20,AWD,,2,14,Karen,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:20_M:6_Y:2022,0,27,0.8,33,32,t3,11:31:10,30,1.2075,68.106,0.7759,40.5,
192,2022-06-20,CER-CON_R2_t0_44732,,CER,P06,TRA,2022,6,20,CON,,2,9,Karen,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:20_M:6_Y:2022,12,27,0.8,32,35,t0,11:43:20,0,1.2825,89.6131,0.7505,32.7,
192,2022-06-20,CER-CON_R2_t1_44732,,CER,P06,TRA,2022,6,20,CON,,2,9,Karen,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:20_M:6_Y:2022,12,27,0.8,32,35,t1,11:53:20,10,1.4325,67.3379,0.6932,40.6,
192,2022-06-20,CER-CON_R2_t2_44732,,CER,P06,TRA,2022,6,20,CON,,2,9,Karen,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:20_M:6_Y:2022,12,27,0.8,32,35,t2,12:03:20,20,1.7325,24.8356,0.7568,41.3,
192,2022-06-20,CER-CON_R2_t3_44732,,CER,P06,TRA,2022,6,20,CON,,2,9,Karen,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:20_M:6_Y:2022,12,27,0.8,32,35,t3,12:13:20,30,1.8825,4.2673,0.7505,40.5,
192,2022-06-20,CER-MSD_R3_t0_44732,,CER,P07,TRA,2022,6,20,MSD,,3,2,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:20_M:6_Y:2022,11,38,0.8,33,32,t0,10:57:50,0,1.2075,75.1043,1.1194,31.9,
192,2022-06-20,CER-MSD_R3_t1_44732,,CER,P07,TRA,2022,6,20,MSD,,3,2,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:20_M:6_Y:2022,11,38,0.8,33,32,t1,11:07:50,10,1.2075,71.6052,0.8332,42.4,
192,2022-06-20,CER-MSD_R3_t2_44732,,CER,P07,TRA,2022,6,20,MSD,,3,2,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:20_M:6_Y:2022,11,38,0.8,33,32,t2,11:17:50,20,1.2825,83.0415,0.7886,43.8,
193,2022-06-20,CER-MSD_R3_t3_44732,,CER,P07,TRA,2022,6,20,MSD,,3,2,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:20_M:6_Y:2022,11,38,0.8,33,32,t3,11:27:50,30,1.2075,81.5053,0.7314,39.3,
194,2022-06-20,CER-CON_R3_t0_44732,,CER,P08,TRA,2022,6,20,CON,,3,2,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:20_M:6_Y:2022,12,29,0.8,32,35,t0,11:43:20,0,1.2825,91.4054,0.7187,33.8,
195,2022-06-20,CER-CON_R3_t1_44732,,CER,P08,TRA,2022,6,20,CON,,3,2,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:20_M:6_Y:2022,12,29,0.8,32,35,t1,11:53:20,10,4.5825,51.2075,0.7823,43.4,
196,2022-06-20,CER-CON_R3_t2_44732,,CER,P08,TRA,2022,6,20,CON,,3,2,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:20_M:6_Y:2022,12,29,0.8,32,35,t2,12:03:20,20,2.2575,18.3494,0.7123,44.5,
197,2022-06-20,CER-CON_R3_t3_44732,,CER,P08,TRA,2022,6,20,CON,,3,2,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:20_M:6_Y:2022,12,29,0.8,32,35,t3,12:13:20,30,3.4575,8.4492,0.7632,44.5,
198,2022-06-20,CER-AWD_R3_t0_44732,,CER,P09,TRA,2022,6,20,AWD,,3,3,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:20_M:6_Y:2022,0,38,0.8,33,32,t0,11:01:10,0,1.2075,82.2734,0.7441,33,
199,2022-06-20,CER-AWD_R3_t1_44732,,CER,P09,TRA,2022,6,20,AWD,,3,3,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:20_M:6_Y:2022,0,38,0.8,33,32,t1,11:11:10,10,1.2825,79.6277,0.795,42.4,
200,2022-06-20,CER-AWD_R3_t2_44732,,CER,P09,TRA,2022,6,20,AWD,,3,3,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:20_M:6_Y:2022,0,38,0.8,33,32,t2,11:21:10,20,1.2825,80.7372,0.865,42.8,
201,2022-06-20,CER-AWD_R3_t3_44732,,CER,P09,TRA,2022,6,20,AWD,,3,3,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:20_M:6_Y:2022,0,38,0.8,33,32,t3,11:31:10,30,1.2825,62.3878,0.7378,42.9,
202,2022-06-23,CER-AWD_R1_t0_44735,,CER,P01,TRA,2022,6,23,AWD,,1,3,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:23_M:6_Y:2022,25.5,0,0.9,29,30,t0,10:33:10,0,1.2075,97.791,0.547,37.3,
203,2022-06-23,CER-AWD_R1_t1_44735,,CER,P01,TRA,2022,6,23,AWD,,1,3,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:23_M:6_Y:2022,25.5,0,0.9,29,30,t1,10:43:10,10,1.1325,71.4961,0.8077,46.1,
204,2022-06-23,CER-AWD_R1_t2_44735,,CER,P01,TRA,2022,6,23,AWD,,1,3,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:23_M:6_Y:2022,25.5,0,0.9,29,30,t2,10:53:10,20,1.1325,54.2197,0.566,46.1,
205,2022-06-23,CER-AWD_R1_t3_44735,,CER,P01,TRA,2022,6,23,AWD,,1,3,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:23_M:6_Y:2022,25.5,0,0.9,29,30,t3,11:03:10,30,1.1325,43.4627,0.5533,46.3,
206,2022-06-23,CER-MSD_R1_t0_44735,,CER,P02,TRA,2022,6,23,MSD,,1,11,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:23_M:6_Y:2022,13.5,25,0.3,29,30,t0,10:29:15,0,1.1325,95.0746,0.566,35.2,
207,2022-06-23,CER-MSD_R1_t1_44735,,CER,P02,TRA,2022,6,23,MSD,,1,11,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:23_M:6_Y:2022,13.5,25,0.3,29,30,t1,10:39:15,10,1.3575,44.8752,0.5724,39.9,
208,2022-06-23,CER-MSD_R1_t2_44735,,CER,P02,TRA,2022,6,23,MSD,,1,11,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:23_M:6_Y:2022,13.5,25,0.3,29,30,t2,10:49:15,20,1.5075,42.8107,0.5215,40.7,
209,2022-06-23,CER-MSD_R1_t3_44735,,CER,P02,TRA,2022,6,23,MSD,,1,11,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:23_M:6_Y:2022,13.5,25,0.3,29,30,t3,10:59:15,30,2.1825,32.597,0.4897,40.6,
210,2022-06-23,CER-CON_R1_t0_44735,,CER,P03,TRA,2022,6,23,CON,,1,9,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:23_M:6_Y:2022,10,27,0.9,29,30,t0,10:29:15,0,1.2075,85.1869,0.5279,34.6,
211,2022-06-23,CER-CON_R1_t1_44735,,CER,P03,TRA,2022,6,23,CON,,1,9,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:23_M:6_Y:2022,10,27,0.9,29,30,t1,10:39:15,10,1.5825,30.7499,0.5724,42.4,
212,2022-06-23,CER-CON_R1_t2_44735,,CER,P03,TRA,2022,6,23,CON,,1,9,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:23_M:6_Y:2022,10,27,0.9,29,30,t2,10:49:15,20,1.9575,34.4442,0.4961,43.9,
213,2022-06-23,CER-CON_R1_t3_44735,,CER,P03,TRA,2022,6,23,CON,,1,9,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:23_M:6_Y:2022,10,27,0.9,29,30,t3,10:59:15,30,2.2575,21.84,0.5215,44.2,
214,2022-06-23,CER-MSD_R2_t0_44735,,CER,P04,TRA,2022,6,23,MSD,,2,9,Patric,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:23_M:6_Y:2022,12,27,0.7,30.5,31,t0,11:12:55,0,1.2075,77.5809,0.5152,32.5,
215,2022-06-23,CER-MSD_R2_t1_44735,,CER,P04,TRA,2022,6,23,MSD,,2,9,Patric,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:23_M:6_Y:2022,12,27,0.7,30.5,31,t1,11:22:55,10,1.7325,54.9803,0.5279,39.9,
216,2022-06-23,CER-MSD_R2_t2_44735,,CER,P04,TRA,2022,6,23,MSD,,2,9,Patric,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:23_M:6_Y:2022,12,27,0.7,30.5,31,t2,11:32:55,20,2.2575,41.2896,0.5088,40.2,
217,2022-06-23,CER-MSD_R2_t3_44735,,CER,P04,TRA,2022,6,23,MSD,,2,9,Patric,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:23_M:6_Y:2022,12,27,0.7,30.5,31,t3,11:42:55,30,2.7075,26.7296,0.5788,40.1,
218,2022-06-23,CER-AWD_R2_t0_44735,,CER,P05,TRA,2022,6,23,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:23_M:6_Y:2022,0,26,0.5,29,30,t0,10:33:10,0,1.1325,106.5922,0.5406,35.5,
219,2022-06-23,CER-AWD_R2_t1_44735,,CER,P05,TRA,2022,6,23,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:23_M:6_Y:2022,0,26,0.5,29,30,t1,10:43:10,10,1.1325,61.2824,0.5533,42.6,
220,2022-06-23,CER-AWD_R2_t2_44735,,CER,P05,TRA,2022,6,23,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:23_M:6_Y:2022,0,26,0.5,29,30,t2,10:53:10,20,1.1325,43.4627,0.5342,43.2,
221,2022-06-23,CER-AWD_R2_t3_44735,,CER,P05,TRA,2022,6,23,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:23_M:6_Y:2022,0,26,0.5,29,30,t3,11:03:10,30,1.1325,32.597,0.5724,43.4,
222,2022-06-23,CER-CON_R2_t0_44735,,CER,P06,TRA,2022,6,23,CON,,2,11,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:23_M:6_Y:2022,13,26,0.4,30,31,t0,11:12:55,0,1.1325,111.4818,0.5533,32.5,
223,2022-06-23,CER-CON_R2_t1_44735,,CER,P06,TRA,2022,6,23,CON,,2,11,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:23_M:6_Y:2022,13,26,0.4,30,31,t1,11:22:55,10,1.3575,56.6101,0.5533,40.8,
224,2022-06-23,CER-CON_R2_t2_44735,,CER,P06,TRA,2022,6,23,CON,,2,11,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:23_M:6_Y:2022,13,26,0.4,30,31,t2,11:32:55,20,1.5825,31.8364,0.4897,40.9,
225,2022-06-23,CER-CON_R2_t3_44735,,CER,P06,TRA,2022,6,23,CON,,2,11,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:23_M:6_Y:2022,13,26,0.4,30,31,t3,11:42:55,30,1.8825,33.7922,0.566,40.6,
226,2022-06-23,CER-MSD_R3_t0_44735,,CER,P07,TRA,2022,6,23,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:23_M:6_Y:2022,12,25,0.8,29,30,t0,10:29:15,0,1.2075,76.0597,0.5597,32.2,
227,2022-06-23,CER-MSD_R3_t1_44735,,CER,P07,TRA,2022,6,23,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:23_M:6_Y:2022,12,25,0.8,29,30,t1,10:39:15,10,1.5075,49.3301,0.5533,38.1,
228,2022-06-23,CER-MSD_R3_t2_44735,,CER,P07,TRA,2022,6,23,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:23_M:6_Y:2022,12,25,0.8,29,30,t2,10:49:15,20,1.8075,40.529,0.5152,41.6,
229,2022-06-23,CER-MSD_R3_t3_44735,,CER,P07,TRA,2022,6,23,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:23_M:6_Y:2022,12,25,0.8,29,30,t3,10:59:15,30,2.1075,27.1642,0.6487,43.1,
230,2022-06-23,CER-CON_R3_t0_44735,,CER,P08,TRA,2022,6,23,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:23_M:6_Y:2022,15,26,0.8,30.5,31,t0,11:12:55,0,1.2825,76.0597,0.5215,31.7,
231,2022-06-23,CER-CON_R3_t1_44735,,CER,P08,TRA,2022,6,23,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:23_M:6_Y:2022,15,26,0.8,30.5,31,t1,11:22:55,10,2.5575,38.8991,0.5024,40.1,
232,2022-06-23,CER-CON_R3_t2_44735,,CER,P08,TRA,2022,6,23,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:23_M:6_Y:2022,15,26,0.8,30.5,31,t2,11:32:55,20,4.0575,32.597,0.4834,40,
233,2022-06-23,CER-CON_R3_t3_44735,,CER,P08,TRA,2022,6,23,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:23_M:6_Y:2022,15,26,0.8,30.5,31,t3,11:42:55,30,5.4825,9.6704,0.5088,39.7,
234,2022-06-23,CER-AWD_R3_t0_44735,,CER,P09,TRA,2022,6,23,AWD,,3,14,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:23_M:6_Y:2022,0,26,0.8,29,,t0,10:33:10,0,1.2075,86.9254,0.5533,35.9,
235,2022-06-23,CER-AWD_R3_t1_44735,,CER,P09,TRA,2022,6,23,AWD,,3,14,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:23_M:6_Y:2022,0,26,0.8,29,,t1,10:43:10,10,1.1325,75.4078,0.795,40.9,
236,2022-06-23,CER-AWD_R3_t2_44735,,CER,P09,TRA,2022,6,23,AWD,,3,14,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:23_M:6_Y:2022,0,26,0.8,29,,t2,10:53:10,20,1.1325,65.194,0.5152,43.1,
237,2022-06-23,CER-AWD_R3_t3_44735,,CER,P09,TRA,2022,6,23,AWD,,3,14,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:23_M:6_Y:2022,0,26,0.8,29,,t3,11:03:10,30,1.2075,46.7224,0.5533,42.9,
242,2022-06-28,CER-MSD_R1_t0_44740,,CER,P02,TRA,2022,6,28,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:28_M:6_Y:2022,11,20.5,0.6,24,,t0,9:53:40,0,1.2075,92.3582,0.4897,31,
243,2022-06-28,CER-MSD_R1_t1_44740,,CER,P02,TRA,2022,6,28,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:28_M:6_Y:2022,11,20.5,0.6,24,,t1,10:03:40,10,1.4325,74.9731,0.5088,36.7,
244,2022-06-28,CER-MSD_R1_t2_44740,,CER,P02,TRA,2022,6,28,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:28_M:6_Y:2022,11,20.5,0.6,24,,t2,10:13:40,20,1.6575,27.0555,1.3165,37.2,
245,2022-06-28,CER-MSD_R1_t3_44740,,CER,P02,TRA,2022,6,28,MSD,,1,2,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:28_M:6_Y:2022,11,20.5,0.6,24,,t3,10:23:40,30,1.9575,22.2746,0.4706,37.4,
246,2022-06-28,CER-CON_R1_t0_44740,,CER,P03,TRA,2022,6,28,CON,,1,1,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:28_M:6_Y:2022,12,22,0.75,24,26,t0,9:56:00,0,1.2075,98.0084,0.5024,29.8,
247,2022-06-28,CER-CON_R1_t1_44740,,CER,P03,TRA,2022,6,28,CON,,1,1,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:28_M:6_Y:2022,12,22,0.75,24,26,t1,10:06:00,10,1.5075,49.3301,0.4961,38.5,
248,2022-06-28,CER-CON_R1_t2_44740,,CER,P03,TRA,2022,6,28,CON,,1,1,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:28_M:6_Y:2022,12,22,0.75,24,26,t2,10:16:00,20,1.7325,24.2304,0.4643,39.9,
249,2022-06-28,CER-CON_R1_t3_44740,,CER,P03,TRA,2022,6,28,CON,,1,1,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:28_M:6_Y:2022,12,22,0.75,24,26,t3,10:26:00,30,2.0325,5.2155,0.5215,39.9,
250,2022-06-28,CER-MSD_R2_t0_44740,,CER,P04,TRA,2022,6,28,MSD,,2,1,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:28_M:6_Y:2022,5,22,0.5,26,27,t0,10:37:40,0,1.2075,88.3379,0.9985,30,
251,2022-06-28,CER-MSD_R2_t1_44740,,CER,P04,TRA,2022,6,28,MSD,,2,1,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:28_M:6_Y:2022,5,22,0.5,26,27,t1,10:47:40,10,1.5075,30.5325,0.5215,373,
252,2022-06-28,CER-MSD_R2_t2_44740,,CER,P04,TRA,2022,6,28,MSD,,2,1,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:28_M:6_Y:2022,5,22,0.5,26,27,t2,10:57:40,20,1.8075,5.3242,0.4579,38.1,
253,2022-06-28,CER-MSD_R2_t3_44740,,CER,P04,TRA,2022,6,28,MSD,,2,1,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:28_M:6_Y:2022,5,22,0.5,26,27,t3,11:07:40,30,2.1825,3.2597,0.4834,37.5,
254,2022-06-28,CER-AWD_R2_t0_44740,,CER,P05,TRA,2022,6,28,AWD,,2,11,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:28_M:6_Y:2022,7,12,0.9,24,26,t0,9:51:40,0,1.1325,87.686,0.5279,29.2,
255,2022-06-28,CER-AWD_R2_t1_44740,,CER,P05,TRA,2022,6,28,AWD,,2,11,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:28_M:6_Y:2022,7,12,0.9,24,26,t1,10:01:40,10,1.1325,51.1773,0.4706,38.4,
256,2022-06-28,CER-AWD_R2_t2_44740,,CER,P05,TRA,2022,6,28,AWD,,2,11,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:28_M:6_Y:2022,7,12,0.9,24,26,t2,10:11:40,20,1.2075,25.643,0.5024,40.3,
257,2022-06-28,CER-AWD_R2_t3_44740,,CER,P05,TRA,2022,6,28,AWD,,2,11,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:28_M:6_Y:2022,7,12,0.9,24,26,t3,10:21:40,30,1.2075,4.0203,0.4706,41.3,
258,2022-06-28,CER-CON_R2_t0_44740,,CER,P06,TRA,2022,6,28,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:28_M:6_Y:2022,8,22,,26,27,t0,10:31:40,0,1.1325,87.9033,0.5342,32.4,
259,2022-06-28,CER-CON_R2_t1_44740,,CER,P06,TRA,2022,6,28,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:28_M:6_Y:2022,8,22,,26,27,t1,10:41:40,10,1.5075,44.5493,0.4706,39,
260,2022-06-28,CER-CON_R2_t2_44740,,CER,P06,TRA,2022,6,28,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:28_M:6_Y:2022,8,22,,26,27,t2,10:51:40,20,1.8825,28.6854,0.4706,39.9,
261,2022-06-28,CER-CON_R2_t3_44740,,CER,P06,TRA,2022,6,28,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:28_M:6_Y:2022,8,22,,26,27,t3,11:01:40,30,2.2575,23.6872,0.5088,39.9,
262,2022-06-28,CER-MSD_R3_t0_44740,,CER,P07,TRA,2022,6,28,MSD,,3,2,Patric,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:28_M:6_Y:2022,11,22,0.8,24,26,t0,9:53:40,0,1.2075,82.2531,0.5024,28.2,
263,2022-06-28,CER-MSD_R3_t1_44740,,CER,P07,TRA,2022,6,28,MSD,,3,2,Patric,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:28_M:6_Y:2022,11,22,0.8,24,26,t1,10:03:40,10,2.1825,60.3045,0.5342,33.7,
264,2022-06-28,CER-MSD_R3_t2_44740,,CER,P07,TRA,2022,6,28,MSD,,3,2,Patric,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:28_M:6_Y:2022,11,22,0.8,24,26,t2,10:13:40,20,2.9325,38.3558,0.9031,35,
265,2022-06-28,CER-MSD_R3_t3_44740,,CER,P07,TRA,2022,6,28,MSD,,3,2,Patric,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:28_M:6_Y:2022,11,22,0.8,24,26,t3,10:23:40,30,3.9075,16.7331,0.5279,32.5,
266,2022-06-28,CER-CON_R3_t3_44740,,CER,P08,TRA,2022,6,28,CON,,3,14,Patric,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:28_M:6_Y:2022,8,22,0.9,26,27,t3,10:37:40,0,4.8075,23.5785,0.5024,31.2,
267,2022-06-28,CER-CON_R3_t1_44740,,CER,P08,TRA,2022,6,28,CON,,3,14,Patric,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:28_M:6_Y:2022,8,22,0.9,26,27,t1,10:47:40,10,2.4075,54.9803,0.5215,37.1,
268,2022-06-28,CER-CON_R3_t2_44740,,CER,P08,TRA,2022,6,28,CON,,3,14,Patric,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:28_M:6_Y:2022,8,22,0.9,26,27,t2,10:57:40,20,3.6075,32.8143,0.5152,38.3,
269,2022-06-28,CER-CON_R3_t3_44740,,CER,P08,TRA,2022,6,28,CON,,3,14,Patric,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:28_M:6_Y:2022,8,22,0.9,26,27,t3,11:07:40,30,4.8075,23.5785,0.5024,37.8,
270,2022-06-28,CER-AWD_R3_t0_44740,,CER,P09,TRA,2022,6,28,AWD,,3,14,Patric,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:28_M:6_Y:2022,9,22,0.8,24,26,t0,9:56:00,0,1.2075,95.8352,0.5024,28.3,
271,2022-06-28,CER-AWD_R3_t1_44740,,CER,P09,TRA,2022,6,28,AWD,,3,14,Patric,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:28_M:6_Y:2022,9,22,0.8,24,26,t1,10:06:00,10,1.1325,49.9821,0.5279,36.7,
272,2022-06-28,CER-AWD_R3_t2_44740,,CER,P09,TRA,2022,6,28,AWD,,3,14,Patric,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:28_M:6_Y:2022,9,22,0.8,24,26,t2,10:16:00,20,1.2075,37.2693,0.477,39,
273,2022-06-28,CER-AWD_R3_t3_44740,,CER,P09,TRA,2022,6,28,AWD,,3,14,Patric,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:28_M:6_Y:2022,9,22,0.8,24,26,t3,10:26:00,30,1.2075,17.3851,0.5279,40,
274,2022-06-30,CER-AWD_R1_t0_44742,,CER,P01,TRA,2022,6,30,AWD,,1,2,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:30_M:6_Y:2022,0,24,0.85,30,33,t0,13:05:30,0,1.1325,93.0101,0.4325,29.8,
275,2022-06-30,CER-AWD_R1_t1_44742,,CER,P01,TRA,2022,6,30,AWD,,1,2,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:30_M:6_Y:2022,0,24,0.85,30,33,t1,13:15:30,10,1.2075,87.686,0.2226,34.3,
276,2022-06-30,CER-AWD_R1_t2_44742,,CER,P01,TRA,2022,6,30,AWD,,1,2,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:30_M:6_Y:2022,0,24,0.85,30,33,t2,13:25:30,20,1.1325,81.1666,0.8014,34.1,
